"","Sitio","DATA","ViaSentido","VMD","Lon","Lat"
"11599","01385202","2020-02","R. JORGE DUMMAR [S-N]",10920,-38.538709,-3.74972996
"11600","01385205","2020-02","R. DEMETRIO MENEZES [N-S]",13424,-38.5845852426967,-3.73276929312442
"11601","01385206","2020-02","R. DEMETRIO MENEZES [S-N]",12478,-38.5842980147745,-3.73283382268077
"11602","01385207","2020-02","AV. DA UNIVERSIDADE [S-N]",14840,-38.5343494,-3.7357198
"11603","01385210","2020-02","AV. GODOFREDO MACIEL [N-S]",18896,-38.5713776979713,-3.80082907175955
"11604","01385212","2020-02","AV. PRES. CASTELO BRANCO [O-L]",14945,-38.5197508,-3.72354988
"11605","01385213","2020-02","AV. BERNARDO MANUEL [S-N]",16793,-38.5460894,-3.78154008
"11606","01385215","2020-02","AV. JOAO PESSOA [S-N]",15262,-38.5608996,-3.7699202
"11607","01385216","2020-02","AV. JOAO PESSOA [N-S]",10684,-38.5608496,-3.76964984
"11608","01385220","2020-02","R. DEPUTADO MOREIRA DA ROCHA [L-O]",11148,-38.50637,-3.72677012
"11609","01385223","2020-02","AV. AUGUSTO DOS ANJOS [N-S]",12110,-38.5761443402043,-3.77659920412146
"11610","01385224","2020-02","AV. AUGUSTO DOS ANJOS [S-N]",9228,-38.5761952715487,-3.77689806238301
"11611","01385225","2020-02","AV. EDUARDO GIRAO [L-O]",14684,-38.5305804,-3.75418992
"11612","01385226","2020-02","AV. PRES. COSTA E SILVA [O-L]",8120,-38.5738192,-3.81213
"11613","01385227","2020-02","AV. DR. SILAS MUNGUBA [O-L]",15771,-38.5368957453798,-3.79372691269511
"11614","01385228","2020-02","AV. DR. SILAS MUNGUBA [L-O]",18789,-38.5366879336691,-3.79369966167363
"11615","01385230","2020-02","AV. DR. SILAS MUNGUBA [O-L]",16923,-38.5481098,-3.78749008
"11616","01385231","2020-02","AV. DR. SILAS MUNGUBA [L-O]",15680,-38.5477902,-3.78760988
"11617","01385234","2020-02","AV. DA UNIVERSIDADE [S-N]",15719,-38.5421502,-3.74426984
"11618","01385235","2020-02","AV. JUSCELINO KUBITSCHEK [N-S]",17549,-38.5301208,-3.81406984
"11619","01385236","2020-02","AV. JUSCELINO KUBITSCHEK [S-N]",15376,-38.5299906,-3.8141798
"11620","01385237","2020-02","AV. JOSE BASTOS [N-S]",24441,-38.5491796,-3.74862008
"11621","01385239","2020-02","AV. DESEMBARGADOR MOREIRA [N-S]",4145,-38.4983696,-3.73611008
"11622","01385241","2020-02","AV. SEN. VIRGILIO TAVORA [N-S]",10553,-38.49348,-3.73772992
"11623","01385248","2020-02","AV. SANTOS DUMONT [O-L]",996,-38.5008006,-3.73549016
"11624","01385249","2020-02","AV. SANTOS DUMONT [O-L]",1116,-38.4999004,-3.73578988
"11625","01385251","2020-02","AV. SANTOS DUMONT [O-L]",2070,-38.4978302,-3.73646016
"11626","01385252","2020-02","AV. SANTOS DUMONT [O-L]",1199,-38.4969806,-3.73673992
"11627","01385253","2020-02","AV. SANTOS DUMONT [O-L]",1913,-38.4959196,-3.73708012
"11628","01385254","2020-02","AV. SANTOS DUMONT [O-L]",1254,-38.4949404,-3.7374
"11629","01385255","2020-02","AV. SANTOS DUMONT [O-L]",2197,-38.4939592,-3.73772016
"11630","01385256","2020-02","AV. SANTOS DUMONT [O-L]",1371,-38.4930302,-3.73802008
"11631","01385257","2020-02","AV. SANTOS DUMONT [O-L]",4268,-38.4920796,-3.73833004
"11632","01385258","2020-02","AV. SANTOS DUMONT [O-L]",1668,-38.4910908,-3.73865004
"11633","01385259","2020-02","AV. SANTOS DUMONT [O-L]",1712,-38.4901396,-3.73894996
"11634","01385270","2020-02","AV. DOM LUIS [L-O]",1883,-38.4949398,-3.73399004
"11635","01385272","2020-02","AV. DOM LUIS [L-O]",3005,-38.496629,-3.73345004
"11636","01385278","2020-02","AV. DOMINGOS OLIMPIO [O-L]",2317,-38.5240738851152,-3.73868779629931
"11637","01385279","2020-02","AV. ANTONIO SALES [O-L]",1992,-38.5229312990616,-3.73898802767236
"11638","01385280","2020-02","AV. ANTONIO SALES [O-L]",2217,-38.5220756227286,-3.73936505466283
"11639","01385281","2020-02","AV. ANTONIO SALES [O-L]",1743,-38.5211454520734,-3.73964190846741
"11640","01385282","2020-02","AV. ANTONIO SALES [O-L]",3031,-38.5200090455848,-3.74001932336487
"11641","01385283","2020-02","AV. ANTONIO SALES [O-L]",1977,-38.5187729914551,-3.7404017739167
"11642","01385284","2020-02","AV. ANTONIO SALES [O-L]",1814,-38.5177935851929,-3.74070679869029
"11643","01385285","2020-02","AV. ANTONIO SALES [O-L]",2824,-38.5167546671815,-3.74104701340988
"11644","01385286","2020-02","AV. ANTONIO SALES [O-L]",1910,-38.5156242830637,-3.74142061201832
"11645","01385287","2020-02","AV. ANTONIO SALES [O-L]",1947,-38.5147713454573,-3.74166489824258
"11646","01385288","2020-02","AV. ANTONIO SALES [O-L]",2124,-38.5135471780116,-3.74204751939243
"11647","01385289","2020-02","AV. ANTONIO SALES [O-L]",3487,-38.512276785051,-3.74243516519163
"11648","01385290","2020-02","AV. ANTONIO SALES [O-L]",2086,-38.5113381356534,-3.74273382354789
"11649","01385291","2020-02","AV. ANTONIO SALES [O-L]",2894,-38.5100228812821,-3.74316543861628
"11650","01385293","2020-02","AV. ANTONIO SALES [O-L]",2554,-38.5082012483146,-3.74374536941315
"11651","01385294","2020-02","AV. ANTONIO SALES [O-L]",2363,-38.506959055388,-3.74411762006544
"11652","01385295","2020-02","AV. ANTONIO SALES [O-L]",2660,-38.5058873252384,-3.74441943368632
"11653","01385296","2020-02","AV. ANTONIO SALES [O-L]",2039,-38.5048922194115,-3.74474389085566
"11654","01385297","2020-02","AV. ANTONIO SALES [O-L]",2644,-38.5041827789899,-3.7449461384917
"11655","01385298","2020-02","AV. ANTONIO SALES [O-L]",1911,-38.5031830834857,-3.74525777856538
"11656","01385299","2020-02","AV. ANTONIO SALES [O-L]",2272,-38.5020821162531,-3.74558433222568
"11657","01385300","2020-02","AV. ANTONIO SALES [O-L]",2266,-38.5009304326157,-3.74596946490776
"11658","01385301","2020-02","AV. ANTONIO SALES [O-L]",1448,-38.5000774848393,-3.74623140208453
"11659","01385302","2020-02","AV. ANTONIO SALES [O-L]",1936,-38.4990918115937,-3.74653633743428
"11660","01385303","2020-02","AV. ANTONIO SALES [O-L]",1664,-38.4981107435908,-3.74685043333741
"11661","01385304","2020-02","AV. ANTONIO SALES [O-L]",1951,-38.4971948652079,-3.74714087493738
"11662","01385305","2020-02","AV. ANTONIO SALES [O-L]",2136,-38.4961289476715,-3.74747429028003
"11663","01385306","2020-02","AV. ANTONIO SALES [O-L]",1876,-38.4950107720355,-3.74782926365199
"11664","01385308","2020-02","AV. GODOFREDO MACIEL [S-N]",7932,-38.5658102,-3.78339016
"11665","01385309","2020-02","AV. JOVITA FEITOSA [L-O]",3879,-38.5664196788371,-3.74184248718411
"11666","01385310","2020-02","AV. DEPUTADO PAULINO ROCHA [N-S]",28301,-38.5077058441867,-3.80185231179925
"11667","01385311","2020-02","AV. DEPUTADO PAULINO ROCHA [S-N]",19713,-38.507494335592,-3.80190470056048
"11668","01385312","2020-02","AV. CORONEL CARVALHO [N-S]",9038,-38.58887,-3.71377004
"11669","01385313","2020-02","AV. CORONEL CARVALHO [S-N]",9082,-38.5887198,-3.71399012
"11670","01385316","2020-02","AV. EDUARDO GIRAO [L-O]",8886,-38.5391806,-3.74904016
"11671","01385317","2020-02","AV. EDUARDO GIRAO [L-O]",9032,-38.5404606,-3.74752992
"11672","01385318","2020-02","AV. EDUARDO GIRAO [L-O]",15130,-38.5366802,-3.7504802
"11673","01385319","2020-02","AV. EDUARDO GIRAO [O-L]",5243,-38.5369306,-3.75062004
"11674","01385320","2020-02","AV. EDUARDO GIRAO [L-O]",7657,-38.5326706,-3.7521098
"11675","01385321","2020-02","AV. EDUARDO GIRAO [O-L]",4024,-38.53292,-3.75218996
"11676","01385322","2020-02","R. VERBENA [N-S]",11701,-38.5886304,-3.78061988
"11677","01385323","2020-02","R. ANSELMO NOGUEIRA [S-N]",16712,-38.5873706,-3.7818298
"11678","01385324","2020-02","AV. BEZERRA DE MENEZES [L-O]",19369,-38.5476258293387,-3.73200565619944
"11679","01385327","2020-02","AV. BEZERRA DE MENEZES [O-L]",22346,-38.5663750153576,-3.73621100947592
"11680","01385328","2020-02","AV. BEZERRA DE MENEZES [L-O]",28332,-38.5663831857504,-3.73587926110489
"11681","01385331","2020-02","R. PROFESSOR COSTA MENDES [L-O]",12320,-38.552889,-3.74926992
"11682","01385332","2020-02","AV. HIST. RAIMUNDO GIRAO [L-O]",12079,-38.5053092610531,-3.72357182635641
"11683","01385333","2020-02","AV. HIST. RAIMUNDO GIRAO [L-O]",20494,-38.5094172728042,-3.72162577410305
"11684","01385334","2020-02","AV. HIST. RAIMUNDO GIRAO [O-L]",10058,-38.5096363779865,-3.72160376878291
"11685","01385335","2020-02","AV. MONSENHOR TABOSA [O-L]",4077,-38.5038892,-3.72471988
"11686","01385336","2020-02","AV. ABOLICAO [O-L]",3592,-38.5029392,-3.72502988
"11687","01385337","2020-02","AV. ABOLICAO [O-L]",840,-38.5019506,-3.72533008
"11688","01385342","2020-02","AV. ABOLICAO [L-O]",774,-38.494571,-3.72713016
"11689","01385343","2020-02","AV. ABOLICAO [L-O]",493,-38.4956806,-3.72719008
"11690","01385347","2020-02","AV. PONTES VIEIRA [O-L]",17386,-38.4978006,-3.75092988
"11691","01385348","2020-02","AV. CORONEL MATOS DOURADO [S-N]",12858,-38.58257,-3.75323996
"11692","01385349","2020-02","AV. GODOFREDO MACIEL [N-S]",11618,-38.5646392,-3.77923004
"11693","01385350","2020-02","AV. DIOGUINHO [N-S]",7398,-38.4412292,-3.76569988
"11694","01385351","2020-02","AV. DIOGUINHO [S-N]",5654,-38.4411596,-3.76567
"11695","01385352","2020-02","AV. PRES. COSTA E SILVA [L-O]",24072,-38.54822,-3.82385008
"11696","01385353","2020-02","R. TORRES CAMARA [O-L]",15862,-38.50296,-3.73691992
"11697","01385354","2020-02","AV. GODOFREDO MACIEL [S-N]",20216,-38.5712267883934,-3.8011896280476
"11698","01385358","2020-02","R. GEN. SAMPAIO [S-N]",2711,-38.5323796396453,-3.73236329998976
"11699","01385359","2020-02","R. GEN. SAMPAIO [S-N]",1702,-38.5321875709228,-3.73171966215423
"11700","01385360","2020-02","R. GEN. SAMPAIO [S-N]",1331,-38.5319428635932,-3.73087965499058
"11701","01385361","2020-02","R. GEN. SAMPAIO [S-N]",1038,-38.5314907407127,-3.72934022652561
"11702","01385362","2020-02","R. GEN. SAMPAIO [S-N]",1218,-38.5312252634499,-3.72839924197659
"11703","01385364","2020-02","AV. FRANCISCO SA [L-O]",7821,-38.5721532710697,-3.71230007194842
"11704","01385365","2020-02","AV. FRANCISCO SA [O-L]",7026,-38.5724026840375,-3.7123251389943
"11705","01385367","2020-02","AV. PRES. CASTELO BRANCO [O-L]",15917,-38.5590250908573,-3.71126599179354
"11706","01385368","2020-02","AV. PRES. CASTELO BRANCO [L-O]",16818,-38.568526879847,-3.70825340182986
"11707","01385369","2020-02","AV. PRES. CASTELO BRANCO [O-L]",16599,-38.5687947020005,-3.70844160473938
"11708","01385370","2020-02","AV. PRES. CASTELO BRANCO [L-O]",16356,-38.5624775691089,-3.71002688180487
"11709","01385371","2020-02","AV. PRES. CASTELO BRANCO [O-L]",17021,-38.5745092,-3.70617
"11710","01385374","2020-02","AV. PRES. CASTELO BRANCO [L-O]",14341,-38.5857742021066,-3.70076954039881
"11711","01385375","2020-02","AV. PRES. CASTELO BRANCO [O-L]",12609,-38.585914555843,-3.70094605779775
"11712","01385376","2020-02","AV. BEZERRA DE MENEZES [L-O]",13400,-38.5520933163801,-3.73293144987676
"11713","01385377","2020-02","AV. BEZERRA DE MENEZES [O-L]",15880,-38.5524124310368,-3.73331841754511
"11714","01385378","2020-02","AV. BERNARDO MANUEL [N-S]",26272,-38.5508949686685,-3.79645302869153
"11715","01385379","2020-02","AV. BERNARDO MANUEL [S-N]",23692,-38.5508221668917,-3.79694751283746
"11716","01385380","2020-02","AV. CESAR CALS [S-N]",5208,-38.4618385721437,-3.72587089566091
"11717","01385381","2020-02","AV. CESAR CALS [N-S]",6621,-38.4620257017108,-3.72584792603933
"11718","01385382","2020-02","AV. FRANCISCO SA [L-O]",9422,-38.5569496548634,-3.71747315018022
"11719","01385383","2020-02","AV. JOAO PESSOA [N-S]",1422,-38.5493598,-3.75224984
"11720","01385384","2020-02","AV. JOAO PESSOA [S-N]",18042,-38.549591,-3.75259988
"11721","01385385","2020-02","AV. DR. SILAS MUNGUBA [L-O]",16561,-38.5384496,-3.79099008
"11722","01385386","2020-02","AV. DR. SILAS MUNGUBA [O-L]",11712,-38.5386894,-3.79098016
"11723","01385387","2020-02","AV. FRANCISCO SA [O-L]",9066,-38.5570223141129,-3.71756734989318
"11724","01385390","2020-02","AV. GEN. OSORIO DE PAIVA [S-N]",21894,-38.5881267161772,-3.79057964593185
"11725","01385391","2020-02","AV. GEN. OSORIO DE PAIVA [N-S]",19025,-38.5885157533644,-3.79062579921069
"11726","01385392","2020-02","AV. RUI BARBOSA [N-S]",6714,-38.5070604,-3.72862996
"11727","01385393","2020-02","R. TENENTE BENEVOLO [L-O]",9460,-38.5070106,-3.72870988
"11728","01385394","2020-02","AV. AGUANAMBI [S-N]",406,-38.5248702,-3.74021996
"11729","01385395","2020-02","AV. AGUANAMBI [N-S]",520,-38.524991,-3.74026012
"11730","01385396","2020-02","AV. AGUANAMBI [S-N]",59,-38.5257608,-3.74135984
"11731","01385397","2020-02","AV. AGUANAMBI [N-S]",786,-38.5259796,-3.74159008
"11732","01385398","2020-02","AV. AGUANAMBI [S-N]",656,-38.5254192,-3.7447798
"11733","01385399","2020-02","AV. AGUANAMBI [N-S]",433,-38.52558,-3.74501984
"11734","01385400","2020-02","AV. AGUANAMBI [S-N]",21035,-38.5251258975311,-3.74610803377344
"11735","01385401","2020-02","AV. AGUANAMBI [N-S]",22852,-38.5254296604232,-3.74615056688669
"11736","01385402","2020-02","AV. AGUANAMBI [S-N]",203,-38.524611,-3.74724996
"11737","01385403","2020-02","AV. AGUANAMBI [N-S]",737,-38.5247996,-3.74734984
"11738","01385404","2020-02","AV. AGUANAMBI [N-S]",119,-38.5238798,-3.74969996
"11739","01385405","2020-02","AV. AGUANAMBI [S-N]",992,-38.5236394,-3.74986016
"11740","01385406","2020-02","AV. AGUANAMBI [S-N]",22566,-38.5234002,-3.75126984
"11741","01385407","2020-02","AV. AGUANAMBI [N-S]",32011,-38.5236296,-3.75130004
"11742","01385409","2020-02","AV. GEN. OSORIO DE PAIVA [N-S]",26663,-38.6073886338572,-3.81002166835247
"11743","01385410","2020-02","AV. GEN. OSORIO DE PAIVA [S-N]",20990,-38.6071783587125,-3.81021064843828
"11744","01385413","2020-02","AV. DIOGUINHO [N-S]",7257,-38.4484904,-3.75076008
"11745","01385414","2020-02","AV. DIOGUINHO [S-N]",6533,-38.4484294,-3.75073016
"11746","01385415","2020-02","AV. DIOGUINHO [N-S]",5939,-38.4533896,-3.74163992
"11747","01385416","2020-02","AV. DIOGUINHO [S-N]",5653,-38.4533106,-3.74160012
"11748","01385418","2020-02","AV. PRES. CASTELO BRANCO [O-L]",14855,-38.5636237741641,-3.71007215390248
"11749","01385419","2020-02","AV. PRES. CASTELO BRANCO [L-O]",15059,-38.5632806,-3.70989008
"11750","01385420","2020-02","AV. SANTOS DUMONT [O-L]",14863,-38.498588720404,-3.73623113774005
"11751","01385421","2020-02","AV. SANTOS DUMONT [O-L]",9,-38.4985792,-3.7361198
"11752","01385422","2020-02","R. ALBERTO MAGNO [N-S]",16497,-38.5467869773056,-3.76111189026477
"11753","01385423","2020-02","R. ALBERTO MAGNO [N-S]",61,-38.5467127918737,-3.76117304651831
"11754","01385424","2020-02","AV. SANTOS DUMONT [O-L]",2097,-38.4987408,-3.7361598
"11755","01385427","2020-02","RAMPA SUPERIOR DE DESEMBARQUE AEROPORTO PINTO MARTINS [L-O]",2982,-38.5374796,-3.78056992
"11756","AT007","2020-02","AV. PRES. CASTELO BRANCO [O-L]",17707,-38.5448293333333,-3.71503988888889
"11757","AT009","2020-02","AV. PRES. CASTELO BRANCO [L-O]",18835,-38.5400988888889,-3.71693992592593
"11758","AT015","2020-02","AV. GODOFREDO MACIEL [N-S]",15408,-38.5665611111111,-3.78540992592593
"11759","AT037","2020-02","AV. DR. THEBERGE [N-S]",13067,-38.5683391111111,-3.72472003703704
"11760","AT041","2020-02","AV. PRES. COSTA E SILVA [O-L]",25196,-38.5686298076923,-3.81583992307692
"11761","AT042","2020-02","R. RAIMUNDO NERI [S-N]",22210,-38.5868305769231,-3.79301011538462
"11762","AT044","2020-02","AV. GEN. OSORIO DE PAIVA [S-N]",11757,-38.5806903846154,-3.78469996153846
"11763","AT045","2020-02","AV. GEN. OSORIO DE PAIVA [N-S]",26802,-38.5941388888889,-3.79643014814815
"11764","AT046","2020-02","AV. GEN. OSORIO DE PAIVA [S-N]",30432,-38.5939802222222,-3.79653014814815
"11765","AT061","2020-02","AV. CORONEL CARVALHO [S-N]",7374,-38.59141,-3.70379980769231
"11766","AT077","2020-02","AV. GODOFREDO MACIEL [N-S]",21106,-38.5683895555556,-3.79277014814815
"11767","AT078","2020-02","AV. GODOFREDO MACIEL [S-N]",21661,-38.5680806666667,-3.79265992592593
"11768","AT087","2020-02","AV. AMERICO BARREIRA [L-O]",30727,-38.5608908888889,-3.75726
"11769","AT089","2020-02","AV. GODOFREDO MACIEL [S-N]",19735,-38.5735391111111,-3.80834985185185
"11770","AT090","2020-02","AV. SEN. FERNANDES TAVORA [L-O]",8861,-38.5913093333333,-3.75726988888889
"11771","AT092","2020-02","AV. JOVITA FEITOSA [L-O]",19752,-38.5471,-3.73787014814815
"11772","AT095","2020-02","AV. PRES. CASTELO BRANCO [O-L]",13690,-38.5448295555556,-3.71509007407407
"11773","AT096","2020-02","AV. PRES. CASTELO BRANCO [L-O]",12760,-38.5400608888889,-3.71690014814815
"11774","AT200","2020-02","AV. ENG. HUMBERTO MONTE [L-O]",9720,-38.5613702222222,-3.74791985185185
"11775","AT207","2020-02","AV. JOAO PESSOA [S-N]",19010,-38.5577798076923,-3.76235003846154
"11776","AT208","2020-02","AV. JOAO PESSOA [S-N]",16125,-38.5465192307692,-3.74916984615385
"11777","AT209","2020-02","AV. ALM. HENRIQUE SABOIA [N-S]",10074,-38.4805101923077,-3.72692988461538
"11778","AT210","2020-02","AV. ALM. HENRIQUE SABOIA [S-N]",9382,-38.4810205769231,-3.72966996153846
"11779","AT213","2020-02","AV. PE. PEDRO DE ALENCAR [S-N]",10823,-38.4944609615385,-3.84573011538462
"11780","AT214","2020-02","R. ANDRADE FURTADO [O-L]",15815,-38.4736592307692,-3.74773988461538
"11781","AT217","2020-02","AV. JOVITA FEITOSA [O-L]",16298,-38.5599008888889,-3.74059
"11782","AT223","2020-02","R. NEREU RAMOS [O-L]",14068,-38.57063,-3.78586011538462
"11783","AT224","2020-02","R. VITAL BRASIL [L-O]",19640,-38.5936909615385,-3.77923003846154
"11784","AT225","2020-02","R. EMILIO DE MENEZES [O-L]",13017,-38.58457,-3.78256011538462
"11785","AT226","2020-02","R. FAUSTO CABRAL [L-O]",14195,-38.4721598076923,-3.73489988461538
"11786","AT227","2020-02","AV. ALM. HENRIQUE SABOIA [N-S]",12382,-38.4844907692308,-3.73486003846154
"11787","AT229","2020-02","AV. ALM. HENRIQUE SABOIA [S-N]",24228,-38.50178,-3.75326007692308
"11788","AT231","2020-02","R. CRISANTO MOREIRA DA ROCHA [S-N]",4486,-38.4814295384615,-3.80189007692308
"11789","AT232","2020-02","R. CRISANTO MOREIRA DA ROCHA [N-S]",7353,-38.4813793846154,-3.80136
"11790","AT233","2020-02","AV. JOSE JATAHY [S-N]",13643,-38.5442005555556,-3.73451996296296
"11791","AT234","2020-02","AV. JOSE JATAHY [N-S]",9874,-38.5440393846154,-3.73629996153846
"11792","AT235","2020-02","AV. PRES. CASTELO BRANCO [L-O]",15285,-38.5814398148148,-3.70286
"11793","AT236","2020-02","AV. PRES. CASTELO BRANCO [O-L]",14474,-38.5827807407407,-3.70236985185185
"11794","AT237","2020-02","AV. JOVITA FEITOSA [L-O]",18634,-38.5528407407407,-3.73909011111111
"11795","AT238","2020-02","AV. JOVITA FEITOSA [O-L]",15056,-38.55356,-3.73929985185185
"11796","AT909","2020-02","AV. FRANCISCO SA [O-L]",282,-38.5471394444444,-3.72080003703704
"11797","FS001","2020-02","AV. BERNARDO MANUEL [N-S]",14470,-38.5521509259259,-3.80079014814815
"11798","FS003","2020-02","AV. BERNARDO MANUEL [N-S]",13844,-38.5491705555556,-3.79109003703704
"11799","FS005","2020-02","AV. PRES. COSTA E SILVA [L-O]",10281,-38.5331304615385,-3.82807992307692
"11800","FS006","2020-02","AV. PRES. COSTA E SILVA [O-L]",8807,-38.5333106153846,-3.82821984615385
"11801","FS010","2020-02","AV. ALM. HENRIQUE SABOIA [S-N]",16626,-38.4915295384615,-3.74664003846154
"11802","FS021","2020-02","AV. DEPUTADO PAULINO ROCHA [L-O]",13871,-38.5103795384615,-3.81122011538462
"11803","FS023","2020-02","AV. JORNALISTA THOMAZ COELHO [L-O]",10429,-38.5096593846154,-3.82977992307692
"11804","FS024","2020-02","AV. JOAO DE ARAUJO LIMA [N-S]",6137,-38.5606995384615,-3.83289984615385
"11805","FS027","2020-02","AV. SANTOS DUMONT [O-L]",5840,-38.4625801538462,-3.74782996153846
"11806","FS028","2020-02","AV. SANTOS DUMONT [L-O]",4277,-38.4615204615385,-3.74806980769231
"11807","FS033","2020-02","AV. JUSCELINO KUBITSCHEK [S-N]",5246,-38.5328392592593,-3.81806981481481
"11808","FS040","2020-02","AV. PRES. COSTA E SILVA [L-O]",12885,-38.5656293846154,-3.81751996153846
"11809","FS051","2020-02","AV. GOV. RAUL BARBOSA [S-N]",26292,-38.50441,-3.75884984615385
"11810","FS063","2020-02","AV. ALBERTO CRAVEIRO [S-N]",8820,-38.5210301538462,-3.80272003846154
"11811","FS069","2020-02","AV. ALBERTO CRAVEIRO [N-S]",9871,-38.5211601538462,-3.80260011538462
"11812","FS070","2020-02","AV. DR. SILAS MUNGUBA [O-L]",8600,-38.5315395384615,-3.79744980769231
"11813","FS071","2020-02","AV. PRES. COSTA E SILVA [L-O]",15248,-38.5542193846154,-3.82226996153846
"11814","FS072","2020-02","AV. ROGACIANO LEITE [S-N]",6593,-38.5023406153846,-3.78312007692308
"11815","FS074","2020-02","AV. DEPUTADO PAULINO ROCHA [S-N]",10119,-38.5082604615385,-3.80664
"11816","FS075","2020-02","AV. PRES. COSTA E SILVA [O-L]",15670,-38.5547595384615,-3.82223011538461
"11817","FS084","2020-02","AV. DEPUTADO PAULINO ROCHA [N-S]",13566,-38.5083701538462,-3.80652011538462
